decision,step_count,x,z,angle,speed,d,phi,v,tile,d_stop,sigma_stop,duck_threat,hold_steps,duck_x,duck_z,duck_vel,duck_active,crossings,action,wheel_l,wheel_r,r_progress,r_lateral,r_heading,r_time,r_pedestrian,r_stagnation,r_stop_approach,r_steering,r_events,r_total,cumulative_return,terminated,truncated,reason
131,786,0.3456131705434476,1.399402381132731,2.371126852443459,0.10199850665311651,-0.14543046825764777,-0.04226930050893686,0.10199850665311651,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10190740017131253,-0.042300042195277394,-0.000893346882757405,-0.01,0.0,0.0,0.0,0.0,0.0,0.04871401109327773,7.527227614020195,false,false,in_progress
132,792,0.3318086882029888,1.384397356688426,2.2577747418233525,0.10199847217845795,-0.14588308049589432,-0.006660525047320222,0.10199847217845795,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10199620972842184,-0.042563746349943164,-2.2181296952990023e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.04941028208152568,7.576637896101721,false,false,in_progress
133,798,0.31975015672346085,1.3679538862278728,2.1576024356413335,0.10199934942143385,-0.1456036275043661,0.02458845361564197,0.10199934942143385,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10196851697695739,-0.04240083268486039,-0.00030229602560428835,-0.01,0.0,0.0,0.0,0.0,0.0,0.0492653882664927,7.6259032843682135,false,false,in_progress
134,804,0.30890750086734153,1.3506760714951382,2.1112218923048123,0.10199988405798395,-0.14535679019682946,-0.003679143303028433,0.10199988405798395,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1019991937186797,-0.04225719291265019,-6.768047722109484e-6,-0.01,0.0,0.0,0.0,0.0,0.0,0.0497352327583074,7.675638517126521,false,false,in_progress
135,810,0.2986080169295184,1.3330673418051584,2.0915680081674966,0.10199998006092825,-0.1459489310755631,-0.055951739966309616,0.10199998006092825,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10184036128303138,-0.04260218096419893,-0.0015652986026287643,-0.01,0.0,0.0,0.0,0.0,0.0,0.04767288171620368,7.723311398842725,false,false,in_progress
136,816,0.2885919942810169,1.3152959117876544,2.069254287071412,0.10199975445795122,-0.14763788710353526,-0.10229078483038773,0.10199975445795122,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10146658724351225,-0.043593891416792444,-0.00523170233060834,-0.01,0.0,0.0,0.0,0.0,0.0,0.042640993496111466,7.7659523923388365,false,false,in_progress
137,822,0.2794353037677147,1.29707136727392,1.9976066685857525,0.10199913821855151,-0.14971420793969353,-0.09564091366017026,0.10199913821855151,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10153299124759686,-0.044828688118019586,-0.0045735921828760715,-0.01,0.0,0.0,0.0,0.0,0.0,0.042130710946701205,7.808083103285537,false,false,in_progress
138,828,0.2718748314182727,1.2781326475867947,1.9011214237769096,0.10199876433807405,-0.15133437791778795,-0.06027879959710956,0.10199876433807405,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10181351246869391,-0.04580418787952773,-0.0018167668404342476,-0.01,0.0,0.0,0.0,0.0,0.0,0.04419255774873193,7.85227566103427,false,false,in_progress
139,834,0.2662917843515878,1.2585216304115237,1.7941111657861404,0.10199858565969797,-0.15208770779854894,-0.010437820291861691,0.10199858565969797,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10199302943447339,-0.046261341726833605,-5.4474046222599845e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.04567721366141718,7.897952874695687,false,false,in_progress
140,840,0.262886368567261,1.2384185922995656,1.6826409042089445,0.10199850630884148,-0.15175662812158086,0.04267010408307786,0.10199850630884148,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10190566412980039,-0.046060148357663575,-0.0009103688912303488,-0.01,0.0,0.0,0.0,0.0,0.0,0.04493514688090646,7.942888021576593,false,false,in_progress
141,846,0.26170295726963266,1.2180617494450472,1.5832660367887985,0.10199935888236424,-0.1502667813705669,0.09296934222406404,0.10199935888236424,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10155887083441567,-0.0451602111669395,-0.004321649296787569,-0.01,0.0,0.0,0.0,0.0,0.0,0.042077010370688596,7.984965031947281,false,false,in_progress
142,852,0.2619827065054357,1.1976654536601674,1.5372234103438225,0.10199988575685576,-0.14831443479555567,0.09354233080401188,0.10199988575685576,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10155395301424816,-0.04399434313745027,-0.004375083826123595,-0.01,0.0,0.0,0.0,0.0,0.0,0.04318452605067429,8.028149557997956,false,false,in_progress
143,858,0.2628936296047754,1.177286122401232,1.5177127194284208,0.10199998036599085,-0.14666001814000482,0.06694410584096323,0.10199998036599085,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10177150857540686,-0.043018321841653086,-0.002240756653423044,-0.01,0.0,0.0,0.0,0.0,0.0,0.04651243008033073,8.074661988078287,false,false,in_progress
144,864,0.26407179356050203,1.156920229620828,1.509445009929892,0.10199999735462273,-0.14542820643949794,0.06135131686500393,0.10199999735462273,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10180809437610978,-0.04229872645641846,-0.001881992040535058,-0.01,0.0,0.0,0.0,0.0,0.0,0.04762737587915626,8.122289363957442,false,false,in_progress
145,870,0.26536314115684007,1.136561152819283,1.5059415450526894,0.10200000040521505,-0.1441368588431599,0.06485478174220748,0.10200000040521505,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10178556230482101,-0.04155086815434601,-0.002103071357414684,-0.01,0.0,0.0,0.0,0.0,0.0,0.04813162279306031,8.170420986750502,false,false,in_progress
146,876,0.2667024382081537,1.116205165582139,1.5044569420743223,0.10200000095298918,-0.14279756179184627,0.06633938472057427,0.10200000095298918,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10177563664078415,-0.040782287307392306,-0.0022004569825521815,-0.01,0.0,0.0,0.0,0.0,0.0,0.04879289235083966,8.219213879101341,false,false,in_progress
147,882,0.2680620516226607,1.0958505236910838,1.5038278374363054,0.1020000010513538,-0.1414379483773393,0.0669684893585906,0.1020000010513538,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10177136281056867,-0.040009386482381795,-0.0022423892834858307,-0.01,0.0,0.0,0.0,0.0,0.0,0.049519587044701045,8.268733466146042,false,false,in_progress
148,888,0.269430273721118,1.075496458382132,1.50356125259757,0.10200000106902271,-0.14006972627888198,0.06723507419732676,0.10200000106902271,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176953958873516,-0.03923905643968184,-0.0022602776011600174,-0.01,0.0,0.0,0.0,0.0,0.0,0.050270205547893305,8.319003671693935,false,false,in_progress
149,894,0.27080214369517186,1.0551426385664233,1.5034482865312766,0.10200000107218805,-0.13869785630482817,0.06734804026362064,0.10200000107218805,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176876480734204,-0.03847419068710953,-0.0022678792636751334,-0.01,0.0,0.0,0.0,0.0,0.0,0.05102669485655738,8.370030366550491,false,false,in_progress
150,900,0.27217555945254635,1.0347889229883438,1.5034004168467354,0.10200000107275942,-0.13732444054745369,0.06739590994816154,0.10200000107275942,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176843609903785,-0.037716003943342284,-0.0022711043388703497,-0.01,0.0,0.0,0.0,0.0,0.0,0.05178132781682521,8.421811694367316,false,false,in_progress
151,906,0.2735496302373563,1.0144352516188113,1.5033801319348739,0.10200000107286608,-0.13595036976264374,0.06741619486002226,0.10200000107286608,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017682967374973,-0.03696500607719912,-0.002272471664702246,-0.01,0.0,0.0,0.0,0.0,0.0,0.052530818995595925,8.474342513362911,false,false,in_progress
152,912,0.27492397859121936,0.9940815989895062,1.5033715361470978,0.10200000107288057,-0.13457602140878056,0.0674247906477987,0.10200000107288057,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176823766999442,-0.036221411076433126,-0.0022730511969497416,-0.01,0.0,0.0,0.0,0.0,0.0,0.05327377539661154,8.527616288759523,false,false,in_progress
153,918,0.2762984445665046,0.9737279543026927,1.5033678936581387,0.10200000107288228,-0.13320155543349532,0.06742843313675753,0.10200000107288228,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176821263770319,-0.03548530873980506,-0.0022732967976390904,-0.01,0.0,0.0,0.0,0.0,0.0,0.054009607100259045,8.581625895859782,false,false,in_progress
154,924,0.2776729603811,0.9533743129815415,1.5033663501433192,0.1020000010728818,-0.13182703961890002,0.06742997665157688,0.1020000010728818,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176820202979171,-0.03475673674936607,-0.0022734008756161014,-0.01,0.0,0.0,0.0,0.0,0.0,0.05473806440480954,8.63636396026459,false,false,in_progress
155,930,0.27904749731982514,0.9330206730869478,1.503365696074625,0.10200000107288362,-0.1304525026801749,0.06743063072027146,0.10200000107288362,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176819753458861,-0.03403571091104207,-0.0022734449796668085,-0.01,0.0,0.0,0.0,0.0,0.0,0.055459041643879735,8.691823001908471,false,false,in_progress
156,936,0.280422043204502,0.9126670337965004,1.5033654189111978,0.1020000010728842,-0.129077956795498,0.0674309078836981,0.1020000010728842,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176819562972049,-0.03332223786100089,-0.002273463669009889,-0.01,0.0,0.0,0.0,0.0,0.0,0.056172494099709695,8.74799549600818,false,false,in_progress
157,942,0.2817965928699997,0.8923133947613842,1.5033653014624253,0.10200000107288254,-0.12770340713000028,0.06743102533247097,0.10200000107288254,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10176819482252306,-0.03261632038522121,-0.002273471588694171,-0.01,0.0,0.0,0.0,0.0,0.0,0.05687840284860766,8.804873898856787,false,false,in_progress
158,948,0.28317114380910335,0.8719597558122788,1.5033652899467096,0.10200000107288328,-0.12632885619089662,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.03191795981300048,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.0575767625651678,8.862450661421954,false,false,in_progress
159,954,0.2845456947545668,0.851606116863603,1.5033652899467096,0.10200000107288328,-0.12495430524543316,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.03122715679873777,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.05826756557943052,8.920718227001386,false,false,in_progress
160,960,0.2859202457000303,0.8312524779149272,1.5033652899467096,0.10200000107288328,-0.12357975429996976,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.03054391134568179,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.0589508110324865,8.979669038033872,false,false,in_progress
161,966,0.28729479664549373,0.8108988389662514,1.5033652899467096,0.10200000107288328,-0.12220520335450624,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.029868223453832447,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.05962649892433584,9.039295536958209,false,false,in_progress
162,972,0.2886693475909572,0.7905452000175756,1.5033652899467096,0.10200000107288328,-0.12083065240904278,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.029200093123189833,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.06029462925497845,9.099590166213186,false,false,in_progress
163,978,0.29004389853642065,0.7701915610688997,1.5033652899467096,0.10200000107288328,-0.11945610146357932,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.028539520353753917,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.060955202024414366,9.160545368237601,false,false,in_progress
164,984,0.2914184494818841,0.7498379221202238,1.5033652899467096,0.10200000107288328,-0.11808155051811586,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.0278865051455247,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.061608217232643585,9.222153585470245,false,false,in_progress
165,990,0.29279300042734757,0.729484283171548,1.5033652899467096,0.10200000107288328,-0.1167069995726524,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.027241047498502178,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.062253674879666106,9.284407260349912,false,false,in_progress
166,996,0.29432027925062004,0.7068691288584668,1.5033652899467096,0.1460000000894089,-0.11517972074937993,0.06743103684818767,0.1460000000894089,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14566819887595447,-0.026532736143810284,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.10686199036693338,9.391269250716846,false,false,in_progress
167,1002,0.29688846366892124,0.6688407832549526,1.5033652899467096,0.2125102009347475,-0.11261153633107873,0.06743103684818767,0.2125102009347475,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.21202724790393648,-0.02536271622969173,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.1743910593090339,9.56566031002588,false,false,in_progress
168,1008,0.2999534187574768,0.6234565146890922,1.5033652899467096,0.2347843326264611,-0.1095465812425232,0.06743103684818767,0.2347843326264611,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.23425075915784577,-0.02400090692384947,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.19797637986878544,9.763636689894666,false,false,in_progress
169,1014,0.30318474133837464,0.5756087624065254,1.5033652899467096,0.24224389426232767,-0.10641302173711403,0.045478476125942816,0.24224389426232767,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.24199342190868903,-0.022647462390447008,-0.0010341458953689753,-0.01,0.0,0.0,0.0,0.0,0.0,0.20831181362287302,9.971948503517538,false,false,in_progress
170,1020,0.3063190521780343,0.5291975097760537,1.5033652899467096,0.2007420873445759,-0.10693091959838973,-0.07697070882382984,0.2007420873445759,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.2001477336221942,-0.022868443132314575,-0.002962245008421398,-0.01,0.0,0.0,0.0,0.0,0.0,0.16431704548145823,10.136265548998997,false,false,in_progress
171,1026,0.3084311166440712,0.49792315234323237,1.5033652899467096,0.13506852597847235,-0.1106723475620641,-0.16783919344456952,0.13506852597847235,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.13317054792272226,-0.024496737029796628,-0.014084997428061814,-0.01,0.0,0.0,0.0,0.0,0.0,0.08458881346486383,10.22085436246386,false,false,in_progress
172,1032,0.31007608403504605,0.4739138224672035,1.49605529008333,0.11307447640565906,-0.11556703351297995,-0.2501393979186109,0.11307447640565906,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1095553640364466,-0.02671147846998046,-0.03128485919554258,-0.01,0.0,0.0,0.0,0.0,0.0,0.04155902637092355,10.262413388834783,false,false,in_progress
173,1038,0.312261080030482,0.4524003106890806,1.4351109348516933,0.10570810750597397,-0.12091326238519373,-0.25381269739898166,0.10570810750597397,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1023214422778361,-0.02924003404126141,-0.03221044268047352,-0.01,0.0,0.0,0.0,0.0,0.0,0.030870965556101172,10.293284354390885,false,false,in_progress
174,1044,0.31598425593764307,0.43193243243827095,1.3431612275927114,0.10324091153200628,-0.12593520098833907,-0.23016462324473175,0.10324091153200628,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10051833011366809,-0.03171934969594672,-0.026487876896694657,-0.01,0.0,0.0,0.0,0.0,0.0,0.03231110352102671,10.325595457911911,false,false,in_progress
175,1050,0.3216465753292386,0.4122005851057591,1.2380729162436328,0.1024145863362486,-0.13038145313451838,-0.20402301165567172,0.1024145863362486,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1002904463638634,-0.033998646642937225,-0.02081269464252518,-0.01,0.0,0.0,0.0,0.0,0.0,0.035479105078401,10.361074562990312,false,false,in_progress
176,1056,0.32937340213619354,0.3932820006021436,1.1274170848972307,0.10213782738286509,-0.13414418804319922,-0.1680153205644148,0.10213782738286509,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10069958361009745,-0.035989326371538385,-0.014114573972181532,-0.01,0.0,0.0,0.0,0.0,0.0,0.04059568326637753,10.40167024625669,false,false,in_progress
177,1062,0.33915158154665087,0.37537295482080735,1.0144020014789918,0.1020451317388337,-0.1371808190061581,-0.13165626459432073,0.1020451317388337,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10116201534558186,-0.03763715420640062,-0.008666686003464895,-0.01,0.0,0.0,0.0,0.0,0.0,0.04485817513571634,10.446528421392408,false,false,in_progress
178,1068,0.3508906205498056,0.35869617201530946,0.9003871784385982,0.10201408420037668,-0.1394729714541526,-0.09546024799973606,0.10201408420037668,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10154962728564562,-0.038905419532501734,-0.004556329474085556,-0.01,0.0,0.0,0.0,0.0,0.0,0.04808787827905833,10.494616299671467,false,false,in_progress
179,1074,0.36445208025481707,0.34346911038885586,0.7859487129548905,0.10200368479038979,-0.1410076912218695,-0.059077382123747475,0.10200368479038979,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10182573313450877,-0.03976633796744419,-0.0017450685392976389,-0.01,0.0,0.0,0.0,0.0,0.0,0.050314326627766935,10.544930626299234,false,false,in_progress
180,1080,0.3796641050085931,0.329892566700686,0.6713307278084627,0.1020002013533325,-0.1417697304515511,-0.021808892640718707,0.1020002013533325,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10197594524916827,-0.040197312944610916,-0.0002378138991071973,-0.01,0.0,0.0,0.0,0.0,0.0,0.051540818405450155,10.596471444704683,false,false,in_progress
181,1086,0.3963292112125659,0.3181458160835233,0.5566366707060453,0.10199903446332766,-0.14173919213375943,0.02461434750928325,0.10199903446332766,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10196813714456904,-0.040179997173461546,-0.0003029330516538792,-0.01,0.0,0.0,0.0,0.0,0.0,0.05148520691945361,10.647956651624137,false,false,in_progress
182,1092,0.41421993001718943,0.30836489575735904,0.44922037776416857,0.10199932094043844,-0.1409063112455319,0.058394122454405145,0.10199932094043844,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10182546795760805,-0.039709177097645425,-0.0017049367686100315,-0.01,0.0,0.0,0.0,0.0,0.0,0.05041135409135259,10.698368005715489,false,false,in_progress
183,1098,0.432856143148163,0.30007315366766507,0.3954247802218603,0.10199990947278549,-0.13988634035469047,0.03463176075941591,0.10199990947278549,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10193874833876686,-0.03913637643565661,-0.0005996794266487098,-0.01,0.0,0.0,0.0,0.0,0.0,0.05220269247646154,10.75057069819195,false,false,in_progress
184,1104,0.4517818258039387,0.29245994281940857,0.37262874625729786,0.10199999484867557,-0.1395623155367817,-0.00943463093642764,0.10199999484867557,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10199545525727202,-0.038955279835976436,-4.450613045329874e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.05299566929084228,10.803566367482793,false,false,in_progress
185,1110,0.47082228837257334,0.2851375329717851,0.36296886351122765,0.10200000337925426,-0.14029672940540197,-0.06285326367300344,0.10200000337925426,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017985925218894,-0.03936634456370516,-0.0019752663771740466,-0.01,0.0,0.0,0.0,0.0,0.0,0.05045698158101019,10.854023349063803,false,false,in_progress
186,1116,0.48991733151669375,0.27795867525496853,0.3515654614880154,0.10199988760194355,-0.14217151848998835,-0.11629523119526029,0.10199988760194355,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10131091177575756,-0.0404254813394982,-0.0067622903993795214,-0.01,0.0,0.0,0.0,0.0,0.0,0.04412314003687984,10.898146489100684,false,false,in_progress
187,1122,0.5092539400389315,0.27146900120934037,0.288886515715069,0.10199925755927082,-0.14452446719854017,-0.10842338380953433,0.10199925755927082,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10140031187890743,-0.04177464323804383,-0.0058778150783547955,-0.01,0.0,0.0,0.0,0.0,0.0,0.0437478535625088,10.941894342663193,false,false,in_progress
188,1128,0.5290422583410985,0.2665412271227172,0.1962017708935206,0.10199882617322431,-0.14637710336888693,-0.07157628676720616,0.10199882617322431,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10173765930252653,-0.04285251278133162,-0.002561582413690666,-0.01,0.0,0.0,0.0,0.0,0.0,0.04632356410750424,10.988217906770698,false,false,in_progress
189,1134,0.5492213321159274,0.2636122134179897,0.09080198533452524,0.10199861387374594,-0.14724082444196962,-0.013064221860268288,0.10199861387374594,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1019899097472985,-0.043359720764701834,-8.53369464071559e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.04854485203618951,11.036762758806887,false,false,in_progress
190,1140,0.5695979156937809,0.26288486144673406,-0.019985834073962663,0.10199851862194739,-0.14685739320356492,0.0543157755976098,0.10199851862194739,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10184809741626621,-0.04313418787709295,-0.001475101739384952,-0.01,0.0,0.0,0.0,0.0,0.0,0.047238807799788306,11.084001566606675,false,false,in_progress
191,1146,0.5899300716235727,0.2644202510211302,-0.12574684793701804,0.10199914712416368,-0.14507974897886972,0.12574684793701843,0.10199914712416368,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10119379015871097,-0.0420962671275437,-0.007906134883047818,-0.01,0.0,0.0,0.0,0.0,0.0,0.04119138814811945,11.125192954754795,false,false,in_progress
192,1152,0.6123127868065268,0.26797963020277327,-0.17884101636940794,0.1459997806023688,-0.14152036979722665,0.17884101636940822,0.1459997806023688,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14367116065180116,-0.040056030135087566,-0.01599205456802147,-0.01,0.0,0.0,0.0,0.0,0.0,0.07762307594869212,11.202816030703486,false,false,in_progress
193,1158,0.6497251180526178,0.2752603888138274,-0.20133981779926582,0.21251014356814663,-0.13423961118617256,0.20133981779926577,0.21251014356814663,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.20821733614275012,-0.03604054642282957,-0.02026886111572077,-0.01,0.0,0.0,0.0,0.0,0.0,0.1419079286041998,11.344723959307686,false,false,in_progress
194,1164,0.6942431143551671,0.28460160809965673,-0.21087374743270132,0.23478432124579826,-0.12489839190034319,0.21087374743270157,0.23478432124579826,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.22958347290199121,-0.031199216598583424,-0.022233868678155407,-0.01,0.0,0.0,0.0,0.0,0.0,0.16615038762525236,11.510874346932939,false,false,in_progress
195,1170,0.741114224289585,0.2947477800124618,-0.2149137766110856,0.24224389215387376,-0.1147522199875381,0.21491377661108543,0.24224389215387376,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.2366710196021688,-0.026336143984136674,-0.023093965688619766,-0.01,0.0,0.0,0.0,0.0,0.0,0.17724090992941235,11.688115256862352,false,false,in_progress
