decision,step_count,x,z,angle,speed,d,phi,v,tile,d_stop,sigma_stop,duck_threat,hold_steps,duck_x,duck_z,duck_vel,duck_active,crossings,action,wheel_l,wheel_r,r_progress,r_lateral,r_heading,r_time,r_pedestrian,r_stagnation,r_stop_approach,r_steering,r_events,r_total,cumulative_return,terminated,truncated,reason
164,984,0.2914184494818841,0.7498379221202238,1.5033652899467096,0.10200000107288328,-0.11808155051811586,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.0278865051455247,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.061608217232643585,9.222153585470245,false,false,in_progress
165,990,0.29279300042734757,0.729484283171548,1.5033652899467096,0.10200000107288328,-0.1167069995726524,0.06743103684818767,0.10200000107288328,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017681947433791,-0.027241047498502178,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.062253674879666106,9.284407260349912,false,false,in_progress
166,996,0.29432027925062004,0.7068691288584668,1.5033652899467096,0.1460000000894089,-0.11517972074937993,0.06743103684818767,0.1460000000894089,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14566819887595447,-0.026532736143810284,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.10686199036693338,9.391269250716846,false,false,in_progress
167,1002,0.29688846366892124,0.6688407832549526,1.5033652899467096,0.2125102009347475,-0.11261153633107873,0.06743103684818767,0.2125102009347475,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.21202724790393648,-0.02536271622969173,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.1743910593090339,9.56566031002588,false,false,in_progress
168,1008,0.2999534187574768,0.6234565146890922,1.5033652899467096,0.2347843326264611,-0.1095465812425232,0.06743103684818767,0.2347843326264611,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.23425075915784577,-0.02400090692384947,-0.002273472365210822,-0.01,0.0,0.0,0.0,0.0,0.0,0.19797637986878544,9.763636689894666,false,false,in_progress
169,1014,0.30318474133837464,0.5756087624065254,1.5033652899467096,0.24224389426232767,-0.10641302173711403,0.045478476125942816,0.24224389426232767,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.24199342190868903,-0.022647462390447008,-0.0010341458953689753,-0.01,0.0,0.0,0.0,0.0,0.0,0.20831181362287302,9.971948503517538,false,false,in_progress
170,1020,0.3063190521780343,0.5291975097760537,1.5033652899467096,0.2007420873445759,-0.10693091959838973,-0.07697070882382984,0.2007420873445759,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.2001477336221942,-0.022868443132314575,-0.002962245008421398,-0.01,0.0,0.0,0.0,0.0,0.0,0.16431704548145823,10.136265548998997,false,false,in_progress
171,1026,0.3084311166440712,0.49792315234323237,1.5033652899467096,0.13506852597847235,-0.1106723475620641,-0.16783919344456952,0.13506852597847235,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.13317054792272226,-0.024496737029796628,-0.014084997428061814,-0.01,0.0,0.0,0.0,0.0,0.0,0.08458881346486383,10.22085436246386,false,false,in_progress
172,1032,0.31007608403504605,0.4739138224672035,1.49605529008333,0.11307447640565906,-0.11556703351297995,-0.2501393979186109,0.11307447640565906,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1095553640364466,-0.02671147846998046,-0.03128485919554258,-0.01,0.0,0.0,0.0,0.0,0.0,0.04155902637092355,10.262413388834783,false,false,in_progress
173,1038,0.312261080030482,0.4524003106890806,1.4351109348516933,0.10570810750597397,-0.12091326238519373,-0.25381269739898166,0.10570810750597397,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1023214422778361,-0.02924003404126141,-0.03221044268047352,-0.01,0.0,0.0,0.0,0.0,0.0,0.030870965556101172,10.293284354390885,false,false,in_progress
174,1044,0.31598425593764307,0.43193243243827095,1.3431612275927114,0.10324091153200628,-0.12593520098833907,-0.23016462324473175,0.10324091153200628,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10051833011366809,-0.03171934969594672,-0.026487876896694657,-0.01,0.0,0.0,0.0,0.0,0.0,0.03231110352102671,10.325595457911911,false,false,in_progress
175,1050,0.3216465753292386,0.4122005851057591,1.2380729162436328,0.1024145863362486,-0.13038145313451838,-0.20402301165567172,0.1024145863362486,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1002904463638634,-0.033998646642937225,-0.02081269464252518,-0.01,0.0,0.0,0.0,0.0,0.0,0.035479105078401,10.361074562990312,false,false,in_progress
176,1056,0.32937340213619354,0.3932820006021436,1.1274170848972307,0.10213782738286509,-0.13414418804319922,-0.1680153205644148,0.10213782738286509,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10069958361009745,-0.035989326371538385,-0.014114573972181532,-0.01,0.0,0.0,0.0,0.0,0.0,0.04059568326637753,10.40167024625669,false,false,in_progress
177,1062,0.33915158154665087,0.37537295482080735,1.0144020014789918,0.1020451317388337,-0.1371808190061581,-0.13165626459432073,0.1020451317388337,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10116201534558186,-0.03763715420640062,-0.008666686003464895,-0.01,0.0,0.0,0.0,0.0,0.0,0.04485817513571634,10.446528421392408,false,false,in_progress
178,1068,0.3508906205498056,0.35869617201530946,0.9003871784385982,0.10201408420037668,-0.1394729714541526,-0.09546024799973606,0.10201408420037668,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10154962728564562,-0.038905419532501734,-0.004556329474085556,-0.01,0.0,0.0,0.0,0.0,0.0,0.04808787827905833,10.494616299671467,false,false,in_progress
179,1074,0.36445208025481707,0.34346911038885586,0.7859487129548905,0.10200368479038979,-0.1410076912218695,-0.059077382123747475,0.10200368479038979,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10182573313450877,-0.03976633796744419,-0.0017450685392976389,-0.01,0.0,0.0,0.0,0.0,0.0,0.050314326627766935,10.544930626299234,false,false,in_progress
180,1080,0.3796641050085931,0.329892566700686,0.6713307278084627,0.1020002013533325,-0.1417697304515511,-0.021808892640718707,0.1020002013533325,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10197594524916827,-0.040197312944610916,-0.0002378138991071973,-0.01,0.0,0.0,0.0,0.0,0.0,0.051540818405450155,10.596471444704683,false,false,in_progress
181,1086,0.3963292112125659,0.3181458160835233,0.5566366707060453,0.10199903446332766,-0.14173919213375943,0.02461434750928325,0.10199903446332766,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10196813714456904,-0.040179997173461546,-0.0003029330516538792,-0.01,0.0,0.0,0.0,0.0,0.0,0.05148520691945361,10.647956651624137,false,false,in_progress
182,1092,0.41421993001718943,0.30836489575735904,0.44922037776416857,0.10199932094043844,-0.1409063112455319,0.058394122454405145,0.10199932094043844,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10182546795760805,-0.039709177097645425,-0.0017049367686100315,-0.01,0.0,0.0,0.0,0.0,0.0,0.05041135409135259,10.698368005715489,false,false,in_progress
183,1098,0.432856143148163,0.30007315366766507,0.3954247802218603,0.10199990947278549,-0.13988634035469047,0.03463176075941591,0.10199990947278549,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10193874833876686,-0.03913637643565661,-0.0005996794266487098,-0.01,0.0,0.0,0.0,0.0,0.0,0.05220269247646154,10.75057069819195,false,false,in_progress
184,1104,0.4517818258039387,0.29245994281940857,0.37262874625729786,0.10199999484867557,-0.1395623155367817,-0.00943463093642764,0.10199999484867557,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10199545525727202,-0.038955279835976436,-4.450613045329874e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.05299566929084228,10.803566367482793,false,false,in_progress
185,1110,0.47082228837257334,0.2851375329717851,0.36296886351122765,0.10200000337925426,-0.14029672940540197,-0.06285326367300344,0.10200000337925426,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017985925218894,-0.03936634456370516,-0.0019752663771740466,-0.01,0.0,0.0,0.0,0.0,0.0,0.05045698158101019,10.854023349063803,false,false,in_progress
186,1116,0.48991733151669375,0.27795867525496853,0.3515654614880154,0.10199988760194355,-0.14217151848998835,-0.11629523119526029,0.10199988760194355,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10131091177575756,-0.0404254813394982,-0.0067622903993795214,-0.01,0.0,0.0,0.0,0.0,0.0,0.04412314003687984,10.898146489100684,false,false,in_progress
187,1122,0.5092539400389315,0.27146900120934037,0.288886515715069,0.10199925755927082,-0.14452446719854017,-0.10842338380953433,0.10199925755927082,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10140031187890743,-0.04177464323804383,-0.0058778150783547955,-0.01,0.0,0.0,0.0,0.0,0.0,0.0437478535625088,10.941894342663193,false,false,in_progress
188,1128,0.5290422583410985,0.2665412271227172,0.1962017708935206,0.10199882617322431,-0.14637710336888693,-0.07157628676720616,0.10199882617322431,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10173765930252653,-0.04285251278133162,-0.002561582413690666,-0.01,0.0,0.0,0.0,0.0,0.0,0.04632356410750424,10.988217906770698,false,false,in_progress
189,1134,0.5492213321159274,0.2636122134179897,0.09080198533452524,0.10199861387374594,-0.14724082444196962,-0.013064221860268288,0.10199861387374594,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1019899097472985,-0.043359720764701834,-8.53369464071559e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.04854485203618951,11.036762758806887,false,false,in_progress
190,1140,0.5695979156937809,0.26288486144673406,-0.019985834073962663,0.10199851862194739,-0.14685739320356492,0.0543157755976098,0.10199851862194739,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10184809741626621,-0.04313418787709295,-0.001475101739384952,-0.01,0.0,0.0,0.0,0.0,0.0,0.047238807799788306,11.084001566606675,false,false,in_progress
191,1146,0.5899300716235727,0.2644202510211302,-0.12574684793701804,0.10199914712416368,-0.14507974897886972,0.12574684793701843,0.10199914712416368,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10119379015871097,-0.0420962671275437,-0.007906134883047818,-0.01,0.0,0.0,0.0,0.0,0.0,0.04119138814811945,11.125192954754795,false,false,in_progress
192,1152,0.6123127868065268,0.26797963020277327,-0.17884101636940794,0.1459997806023688,-0.14152036979722665,0.17884101636940822,0.1459997806023688,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14367116065180116,-0.040056030135087566,-0.01599205456802147,-0.01,0.0,0.0,0.0,0.0,0.0,0.07762307594869212,11.202816030703486,false,false,in_progress
193,1158,0.6497251180526178,0.2752603888138274,-0.20133981779926582,0.21251014356814663,-0.13423961118617256,0.20133981779926577,0.21251014356814663,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.20821733614275012,-0.03604054642282957,-0.02026886111572077,-0.01,0.0,0.0,0.0,0.0,0.0,0.1419079286041998,11.344723959307686,false,false,in_progress
194,1164,0.6942431143551671,0.28460160809965673,-0.21087374743270132,0.23478432124579826,-0.12489839190034319,0.21087374743270157,0.23478432124579826,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.22958347290199121,-0.031199216598583424,-0.022233868678155407,-0.01,0.0,0.0,0.0,0.0,0.0,0.16615038762525236,11.510874346932939,false,false,in_progress
195,1170,0.741114224289585,0.2947477800124618,-0.2149137766110856,0.24224389215387376,-0.1147522199875381,0.21491377661108543,0.24224389215387376,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.2366710196021688,-0.026336143984136674,-0.023093965688619766,-0.01,0.0,0.0,0.0,0.0,0.0,0.17724090992941235,11.688115256862352,false,false,in_progress
196,1176,0.7865516361812313,0.30471118122596375,-0.21662575020327107,0.20074208703085855,-0.10478881877403623,0.21662575020327082,0.20074208703085855,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.196050393886904,-0.021961393080115615,-0.023463357825564943,-0.01,0.0,0.0,0.0,0.0,0.0,0.14062564298122346,11.828740899843575,false,false,in_progress
197,1182,0.817161994787668,0.3114604146299671,-0.21735120377079029,0.13506852594058044,-0.09803958537003293,0.21735120377079034,0.13506852594058044,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.13189064324561436,-0.01922352059905595,-0.023620772890305813,-0.01,0.0,0.0,0.0,0.0,0.0,0.0790463497562526,11.907787249599828,false,false,in_progress
198,1188,0.8406605505171763,0.31665403935882885,-0.21765861673617048,0.11307458314987592,-0.09284596064117112,0.21765861673617073,0.11307458314987592,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.11040667125320805,-0.017240744814763793,-0.02368763671975163,-0.01,0.0,0.0,0.0,0.0,0.0,0.05947828971869263,11.96726553931852,false,false,in_progress
199,1194,0.8617775409618998,0.32132594690853833,-0.21778888383459702,0.10570885620400229,-0.08817405309146165,0.21778888383459713,0.10570885620400229,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10321175872591908,-0.015549327277151795,-0.02371599896095982,-0.01,0.0,0.0,0.0,0.0,0.0,0.05394643248780746,12.021211971806327,false,false,in_progress
200,1200,0.8820969193613647,0.3258232697056205,-0.21784408487958692,0.1032420891522478,-0.0836767302943795,0.217844084879587,0.1032420891522478,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10080203108688507,-0.014003590385516655,-0.023728022658512354,-0.01,0.0,0.0,0.0,0.0,0.0,0.05307041804285605,12.074282389849182,false,false,in_progress
201,1206,0.9021491519273281,0.33026224698900375,-0.21786747647581337,0.10241597385754937,-0.07923775301099623,0.21786747647581362,0.10241597385754937,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.0999949226847601,-0.012557243004463283,-0.0237331186529696,-0.01,0.0,0.0,0.0,0.0,0.0,0.053704561027327215,12.12798695087651,false,false,in_progress
202,1212,0.9221119043656782,0.33468174555469643,-0.21787738872972312,0.10213930951682697,-0.07481825444530354,0.21787738872972331,0.10213930951682697,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.09972457968056397,-0.011195542396484367,-0.023735278259841484,-0.01,0.0,0.0,0.0,0.0,0.0,0.05479375902423813,12.182780709900747,false,false,in_progress
203,1218,0.9420446840720121,0.3390947479155413,-0.21788158907486493,0.10204665518889405,-0.07040525208445869,0.2178815890748648,0.10204665518889405,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.09963402319016448,-0.00991379904215235,-0.02373619342889412,-0.01,0.0,0.0,0.0,0.0,0.0,0.05598403071911801,12.238764740619866,false,false,in_progress
204,1224,0.9619674233800227,0.34350558641257245,-0.21788336898279215,0.10201562544193872,-0.06599441358742753,0.21788336898279195,0.10201562544193872,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.09960368781169003,-0.008710525249496878,-0.023736581239645733,-0.01,0.0,0.0,0.0,0.0,0.0,0.057156581322547424,12.295921321942414,false,false,in_progress
205,1230,0.9818867990756902,0.34791570521895676,-0.21788412322372297,0.10200523364246633,-0.061584294781043214,0.2178841232237229,0.10200523364246633,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.09959352507282127,-0.007585250727356853,-0.02373674557648523,-0.01,0.0,0.0,0.0,0.0,0.0,0.05827152876897918,12.354192850711392,false,false,in_progress
206,1236,1.0018050478361646,0.3523255851172158,-0.21788444283541358,0.10200175344985114,-0.057174414882784186,0.21788444283541375,0.10200175344985114,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.09959012011519432,-0.0065378274343774676,-0.02373681521484934,-0.01,0.0,0.0,0.0,0.0,0.0,0.05931547746596751,12.41350832817736,false,false,in_progress
207,1242,1.0217274323546568,0.3567147772265644,-0.21057457840844895,0.10200049164567951,-0.052785222773435614,0.21057457840844893,0.10200049164567951,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_LEFT,0.09350000321865082,0.24650000035762787,0.09974740041211884,-0.005572559486482452,-0.022170826535948002,-0.01,0.0,0.0,0.0,0.0,0.0,0.06200401438968838,12.475512342567047,false,false,in_progress
208,1248,1.0417806978248108,0.36044262265639126,-0.14963028056846556,0.10199947518249419,-0.04905737734360871,0.1496302805684654,0.10199947518249419,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_LEFT,0.09350000321865082,0.24650000035762787,0.10085975962148282,-0.004813252543666427,-0.011194610431498836,-0.01,0.0,0.0,0.0,0.0,0.0,0.07485189664631757,12.550364239213364,false,false,in_progress
209,1254,1.0620592291675708,0.3626054816925681,-0.06499059749266299,0.1019994765755282,-0.046894518307431854,0.06499059749266364,0.1019994765755282,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10178414082526309,-0.004398191694572123,-0.002111888881226709,-0.01,0.0,0.0,0.0,0.0,0.0,0.08527406024946427,12.635638299462828,false,false,in_progress
210,1260,1.082441371359383,0.3634188722021463,-0.020846651680707817,0.10199991711475707,-0.04608112779785373,0.0208466516807093,0.10199991711475707,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10197775420821863,-0.004246940678244255,-0.0002172914431484099,-0.01,0.0,0.0,0.0,0.0,0.0,0.08751352208682596,12.723151821549655,false,false,in_progress
211,1266,1.1051066628918302,0.3636361921725997,-0.002140531960266001,0.14599998022649374,-0.045863807827400294,0.0021405319602470396,0.14599998022649374,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14599964574964044,-0.004206977736857409,-2.290938536419517e-6,-0.01,0.0,0.0,0.0,0.0,0.0,0.1317903770742466,12.8549421986239,false,false,in_progress
212,1272,1.1432214085763923,0.3635383037651476,0.0057862382583748605,0.21251019628604556,-0.04596169623485241,-0.005786238258382354,0.21251019628604556,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.21250663881650678,-0.004224955041569693,-1.6740276591383825e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.1982649434983457,13.053207142122247,false,false,in_progress
213,1278,1.1887076764926665,0.36318712568179956,0.009145229168203576,0.23478433204171056,-0.04677173591241977,-0.06043490930591121,0.23478433204171056,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.23435570193008115,-0.0043751905605222755,-0.0018261891314068565,-0.01,0.0,0.0,0.0,0.0,0.0,0.218154322238152,13.2713614643604,false,false,in_progress
214,1284,1.236662034199978,0.3627095842202417,0.010568610901381465,0.24224389427787588,-0.05323203382681648,-0.2179456904290112,0.24224389427787588,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.2365133002800649,-0.005667298850678668,-0.023750161988289196,-0.01,0.0,0.0,0.0,0.0,0.0,0.19709583944109701,13.468457303801497,false,false,in_progress
215,1290,1.2831766124440123,0.3622448077777418,0.0038617730032995757,0.20074190331824532,-0.06729791637691226,-0.3933598623454849,0.20074190331824532,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1854105337415551,-0.009058019097347752,-0.07736599065222942,-0.01,0.0,0.0,0.0,0.0,0.0,0.08898652399197796,13.557443827793474,false,false,in_progress
216,1296,1.3145104758433808,0.36290079215410254,-0.05682699066916891,0.13506757360495614,-0.08049355852574858,-0.4652962897729973,0.13506757360495614,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.12070835930821285,-0.012958425928276222,-0.10825031863825854,-0.01,0.0,0.0,0.0,0.0,0.0,-0.010500385258321912,13.546943442535152,false,false,in_progress
217,1302,1.3384475310018906,0.3653015228719503,-0.14866839029462603,0.11307329530186906,-0.09137138685512566,-0.4703144719197073,0.11307329530186906,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1007964554474201,-0.016697460671658063,-0.11059785124855659,-0.01,0.0,0.0,0.0,0.0,0.0,-0.03649885647279456,13.510444586062357,false,false,in_progress
218,1308,1.3596342434412705,0.36959638578728127,-0.25371080598299534,0.1057074249001252,-0.10099712976133793,-0.4498393676113768,0.1057074249001252,2,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09519132895094097,-0.020400840440057064,-0.10117772832650168,-0.01,0.0,0.0,0.0,0.0,0.0,-0.036387239815617776,13.47405734624674,false,false,in_progress
219,1314,1.3794523979736222,0.3759131566818421,-0.36434718891562107,0.10324059137053145,-0.10980530074278552,-0.4249572046137942,0.10324059137053145,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.0940579991898325,-0.02411440814242715,-0.09029431287658508,-0.01,0.0,0.0,0.0,0.0,0.0,-0.03035072182917973,13.44370662441756,false,false,in_progress
220,1320,1.3981895794922263,0.3842956173683698,-0.4773540310144718,0.10241444504498122,-0.11790866472137297,-0.3898921221860534,0.10241444504498122,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09472824794647948,-0.027804906432754288,-0.07600793347137219,-0.01,0.0,0.0,0.0,0.0,0.0,-0.019084591957646994,13.424622032459913,false,false,in_progress
221,1326,1.415776628621582,0.39470169374526676,-0.5913653617728711,0.10213776647082906,-0.1253001191156036,-0.35284040994020827,0.10213776647082906,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09584556471224089,-0.0314002397007689,-0.062248177443387114,-0.01,0.0,0.0,0.0,0.0,0.0,-0.007802852431915126,13.416819180027998,false,false,in_progress
222,1332,1.4320379927992728,0.407026613291787,-0.7058023473923781,0.10204510573509447,-0.1319364144366188,-0.31351502221980404,0.10204510573509447,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09707095797533585,-0.034814434908782464,-0.04914583457874211,-0.01,0.0,0.0,0.0,0.0,0.0,0.0031106884878112796,13.41992986851581,false,false,in_progress
223,1338,1.4467766843140477,0.42112222849344993,-0.8204197054422381,0.1020140731458869,-0.13776021029397362,-0.2643006604860177,0.1020140731458869,0,,false,1,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09847167815515775,-0.03795575108047967,-0.0349274195666726,-0.01,0.0,0.0,0.0,0.0,0.0,0.015588507508005488,13.435518376023815,false,false,in_progress
224,1344,1.459803688560371,0.4368089027472224,-0.9351134968107422,0.10200368009954858,-0.14270847180046464,-0.21928952111567096,0.10200368009954858,0,,false,2,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09956092152552919,-0.04073141584724802,-0.02404394703557015,-0.01,0.0,0.0,0.0,0.0,0.0,0.024785558642711016,13.460303934666525,false,false,in_progress
225,1350,1.4709489247317404,0.4538825987570543,-1.0498396770104412,0.10200019936439693,-0.1467103866075642,-0.17068768027625422,0.10200019936439693,0,,false,2,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10051795189935542,-0.0430478750770819,-0.014567142099044392,-0.01,0.0,0.0,0.0,0.0,0.0,0.03290293472322912,13.493206869389754,false,false,in_progress
226,1356,1.4800660688337026,0.4721196280542843,-1.1645795820673723,0.10199903362029655,-0.14969375091517673,-0.11824749714224866,0.10199903362029655,0,,false,2,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10128676489714178,-0.04481643812610995,-0.006991235290203053,-0.01,0.0,0.0,0.0,0.0,0.0,0.039479091480828774,13.532685960870582,false,false,in_progress
227,1362,1.4870352283021158,0.49128044899977596,-1.2793253030706992,0.10199864319252185,-0.1515837005692074,-0.061858254149062916,0.10199864319252185,0,,false,2,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10180355938280693,-0.04595523655651025,-0.0019132218031850297,-0.01,0.0,0.0,0.0,0.0,0.0,0.04393510102311164,13.576621061893693,false,false,in_progress
228,1368,1.491764719063779,0.5111131587838627,-1.3940734885974746,0.10199851242955106,-0.1523065779698978,-0.006754027553087994,0.10199851242955106,0,,false,2,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10199618601102634,-0.046394587385801114,-2.2808444093935897e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.045578790181131285,13.622199852074825,false,false,in_progress
